SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	UNION	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	BIES	RECONSTY	RECONSTF	SMEMPUP	ISMEMPUP	SFTEPUP	ISFTEPUP	SFLE	ISFLE	SPFEMALE	ISPFEMALE	SPWHITE	ISPWHITE	SPELM	ISPELM	FTE	GSLO	GSHI	PKOFFRD	KGOFFRD	G01OFFRD	G02OFFRD	G03OFFRD	G04OFFRD	G05OFFRD	G06OFFRD	G07OFFRD	G08OFFRD	G09OFFRD	G10OFFRD	G11OFFRD	G12OFFRD	UGOFFRD	LEVEL	TITLEISTAT	TITLEI	STITLI	MAGNET	CHARTR	SHARED	FRELCH	REDLCH	TOTFRL	PK	AMPKM	AMPKF	ASPKM	ASPKF	HIPKM	HIPKF	BLPKM	BLPKF	WHPKM	WHPKF	HPPKM	HPPKF	TRPKM	TRPKF	KG	AMKGM	AMKGF	ASKGM	ASKGF	HIKGM	HIKGF	BLKGM	BLKGF	WHKGM	WHKGF	HPKGM	HPKGF	TRKGM	TRKGF	G01	AM01M	AM01F	AS01M	AS01F	HI01M	HI01F	BL01M	BL01F	WH01M	WH01F	HP01M	HP01F	TR01M	TR01F	G02	AM02M	AM02F	AS02M	AS02F	HI02M	HI02F	BL02M	BL02F	WH02M	WH02F	HP02M	HP02F	TR02M	TR02F	G03	AM03M	AM03F	AS03M	AS03F	HI03M	HI03F	BL03M	BL03F	WH03M	WH03F	HP03M	HP03F	TR03M	TR03F	G04	AM04M	AM04F	AS04M	AS04F	HI04M	HI04F	BL04M	BL04F	WH04M	WH04F	HP04M	HP04F	TR04M	TR04F	G05	AM05M	AM05F	AS05M	AS05F	HI05M	HI05F	BL05M	BL05F	WH05M	WH05F	HP05M	HP05F	TR05M	TR05F	G06	AM06M	AM06F	AS06M	AS06F	HI06M	HI06F	BL06M	BL06F	WH06M	WH06F	HP06M	HP06F	TR06M	TR06F	G07	AM07M	AM07F	AS07M	AS07F	HI07M	HI07F	BL07M	BL07F	WH07M	WH07F	HP07M	HP07F	TR07M	TR07F	G08	AM08M	AM08F	AS08M	AS08F	HI08M	HI08F	BL08M	BL08F	WH08M	WH08F	HP08M	HP08F	TR08M	TR08F	G09	AM09M	AM09F	AS09M	AS09F	HI09M	HI09F	BL09M	BL09F	WH09M	WH09F	HP09M	HP09F	TR09M	TR09F	G10	AM10M	AM10F	AS10M	AS10F	HI10M	HI10F	BL10M	BL10F	WH10M	WH10F	HP10M	HP10F	TR10M	TR10F	G11	AM11M	AM11F	AS11M	AS11F	HI11M	HI11F	BL11M	BL11F	WH11M	WH11F	HP11M	HP11F	TR11M	TR11F	G12	AM12M	AM12F	AS12M	AS12F	HI12M	HI12F	BL12M	BL12F	WH12M	WH12F	HP12M	HP12F	TR12M	TR12F	UG	AMUGM	AMUGF	ASUGM	ASUGF	HIUGM	HIUGF	BLUGM	BLUGF	WHUGM	WHUGF	HPUGM	HPUGF	TRUGM	TRUGF	MEMBER	AM	AMALM	AMALF	ASIAN	ASALM	ASALF	HISP	HIALM	HIALF	BLACK	BLALM	BLALF	WHITE	WHALM	WHALF	PACIFIC	HPALM	HPALF	TR	TRALM	TRALF	TOTETH	VIRTUALSTAT	NSLPSTATUS	CHARTAUTH1	CHARTAUTH2
2013	240009000154	24	2400090	00154	30	300124	BALTIMORE CITY PUBLIC SCHOOLS	BAY-BROOK ELEMENTARY	4103961357	4301 10TH ST	BALTIMORE	MD	21225	2503	4301 10TH ST	BALTIMORE	MD	21225	2503	1	1	000	11	39.225600	-76.597600	24510	BALTIMORE CITY	2402	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	29.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	457	14	471	50	0	0	0	0	7	7	14	22	0	0	0	0	0	0	72	0	0	0	0	7	7	32	20	3	3	0	0	0	0	61	0	0	0	0	8	3	25	22	3	0	0	0	0	0	47	1	0	0	0	3	8	20	13	0	1	0	0	0	1	51	0	0	1	0	2	2	19	25	2	0	0	0	0	0	52	0	0	0	0	3	2	17	26	3	1	0	0	0	0	44	0	0	0	0	1	1	24	15	1	2	0	0	0	0	41	0	0	0	0	2	0	18	19	1	1	0	0	0	0	37	0	0	0	0	0	1	17	17	1	1	0	0	0	0	47	0	0	0	0	0	0	17	27	2	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	502	1	1	0	1	1	0	64	33	31	409	203	206	26	16	10	0	0	0	1	0	1	502	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000155	24	2400090	00155	30	300246	BALTIMORE CITY PUBLIC SCHOOLS	BEECHFIELD ELEMENTARY	4103960525	301 S BEECHFIELD AVE	BALTIMORE	MD	21229	4034	301 SOUTH BEECHFIELD AVE	BALTIMORE	MD	21229	4034	1	1	000	11	39.280800	-76.693400	24510	BALTIMORE CITY	2407	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	41.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	605	32	637	60	1	0	0	0	0	1	30	27	1	0	0	0	0	0	89	2	1	1	0	0	4	48	33	0	0	0	0	0	0	90	1	0	1	1	2	6	39	38	1	0	1	0	0	0	64	0	0	0	1	2	2	26	32	0	1	0	0	0	0	62	0	0	0	1	2	1	25	30	1	2	0	0	0	0	63	0	0	1	0	1	0	29	32	0	0	0	0	0	0	60	0	0	0	0	0	0	32	28	0	0	0	0	0	0	64	0	0	0	0	1	0	38	25	0	0	0	0	0	0	65	0	0	0	0	1	1	31	32	0	0	0	0	0	0	65	0	0	0	0	1	1	34	28	0	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	682	5	4	1	6	3	3	26	10	16	637	332	305	7	3	4	1	1	0	0	0	0	682	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000156	24	2400090	00156	30	300217	BALTIMORE CITY PUBLIC SCHOOLS	BELMONT ELEMENTARY	4103960579	1406 N ELLAMONT ST	BALTIMORE	MD	21216	3815	1406 NORTH ELLAMONT ST	BALTIMORE	MD	21216	3815	1	1	000	11	39.303400	-76.671000	24510	BALTIMORE CITY	2407	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	18.00	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	338	13	351	45	0	0	0	0	0	0	19	26	0	0	0	0	0	0	51	0	0	0	0	0	0	23	27	0	0	0	0	1	0	49	0	0	0	0	2	0	27	20	0	0	0	0	0	0	50	0	0	0	0	1	1	25	23	0	0	0	0	0	0	53	0	0	0	0	0	0	31	22	0	0	0	0	0	0	58	0	0	0	0	0	0	29	29	0	0	0	0	0	0	55	0	0	0	0	0	0	26	29	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	361	0	0	0	0	0	0	4	3	1	356	180	176	0	0	0	0	0	0	1	1	0	361	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000157	24	2400090	00157	30	300239	BALTIMORE CITY PUBLIC SCHOOLS	BENJAMIN FRANKLIN HIGH SCHOOL AT MASONVILLE COVE	4103961373	1201 CAMBRIA ST	BALTIMORE	MD	21225	2223	1201 CAMBRIA ST	BALTIMORE	MD	21225	2223	1	1	000	11	39.232700	-76.593600	24510	BALTIMORE CITY	2402	2	2013	1	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	25.00	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	4	1	1	2	2	2	298	25	323	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	138	1	0	2	0	13	11	41	31	15	24	0	0	0	0	88	0	0	0	0	7	5	25	26	16	9	0	0	0	0	88	0	0	1	1	6	6	25	27	8	14	0	0	0	0	66	0	0	0	1	4	1	21	15	12	12	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	380	1	1	0	5	3	2	53	30	23	211	112	99	110	51	59	0	0	0	0	0	0	380	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000158	24	2400090	00158	30	300150	BALTIMORE CITY PUBLIC SCHOOLS	MARY ANN WINTERLING ELEMENTARY AT BENTALOU	4103961385	220 N BENTALOU ST	BALTIMORE	MD	21223	1423	220 NORTH BENTALOU ST	BALTIMORE	MD	21223	1423	1	1	000	11	39.291700	-76.654000	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	21.00	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	341	14	355	44	0	0	0	0	0	0	23	21	0	0	0	0	0	0	52	0	0	0	0	0	1	24	27	0	0	0	0	0	0	55	0	0	0	0	1	1	26	26	0	1	0	0	0	0	63	0	0	0	0	1	1	37	24	0	0	0	0	0	0	40	0	0	0	0	0	0	26	14	0	0	0	0	0	0	53	0	0	0	0	0	0	28	25	0	0	0	0	0	0	51	0	0	0	0	0	0	30	21	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	358	0	0	0	0	0	0	5	2	3	352	194	158	1	0	1	0	0	0	0	0	0	358	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000160	24	2400090	00160	30	300130	BALTIMORE CITY PUBLIC SCHOOLS	BOOKER T. WASHINGTON MIDDLE	4103967734	1301 MCCULLOH ST	BALTIMORE	MD	21217	3044	1301 MCCULLOH ST	BALTIMORE	MD	21217	3044	1	1	000	11	39.303200	-76.627900	24510	BALTIMORE CITY	2407	2	2013	1	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	21.00	06	08	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	5	1	1	2	2	2	305	10	315	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	109	0	0	0	0	0	0	54	54	0	1	0	0	0	0	108	0	0	0	0	0	1	50	57	0	0	0	0	0	0	115	0	0	0	0	0	0	60	54	0	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	332	0	0	0	0	0	0	1	0	1	329	164	165	2	0	2	0	0	0	0	0	0	332	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000161	24	2400090	00161	30	300231	BALTIMORE CITY PUBLIC SCHOOLS	BREHMS LANE ELEMENTARY	4103969150	3536 BREHMS LN	BALTIMORE	MD	21213	1853	3536 BREHMS LN	BALTIMORE	MD	21213	1853	1	1	000	11	39.321400	-76.566300	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	45.00	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	689	39	728	66	0	0	0	0	3	4	26	33	0	0	0	0	0	0	115	0	0	0	0	5	6	47	57	0	0	0	0	0	0	132	0	0	0	0	4	2	65	60	1	0	0	0	0	0	110	0	0	0	0	5	0	57	44	0	1	1	1	0	1	128	0	0	0	0	0	1	65	62	0	0	0	0	0	0	108	0	0	0	0	1	0	60	47	0	0	0	0	0	0	104	0	0	0	0	1	0	51	51	0	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	763	0	0	0	0	0	0	32	19	13	725	371	354	3	1	2	2	1	1	1	0	1	763	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000163	24	2400090	00163	30	300251	BALTIMORE CITY PUBLIC SCHOOLS	CALLAWAY ELEMENTARY	4103960604	3701 FERNHILL AVE	BALTIMORE	MD	21215	6133	3701 FERNHILL AVE	BALTIMORE	MD	21215	6133	1	1	000	11	39.336300	-76.678400	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	20.50	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	304	17	321	61	0	0	0	0	1	1	33	23	0	1	0	0	0	2	55	0	0	0	0	1	1	22	30	0	0	0	0	1	0	54	0	0	0	0	0	2	28	24	0	0	0	0	0	0	36	0	0	0	0	1	1	16	18	0	0	0	0	0	0	49	0	0	0	0	0	3	22	24	0	0	0	0	0	0	40	0	0	0	0	0	0	22	17	0	0	0	0	0	1	31	0	0	0	0	1	0	18	12	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	326	0	0	0	0	0	0	12	4	8	309	161	148	1	0	1	0	0	0	4	1	3	326	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000164	24	2400090	00164	30	300075	BALTIMORE CITY PUBLIC SCHOOLS	CALVERTON	4103960581	1100 WHITMORE AVE	BALTIMORE	MD	21216	4424	1100 WHITMORE AVE	BALTIMORE	MD	21216	4424	1	1	000	11	39.299900	-76.658500	24510	BALTIMORE CITY	2407	2	2013	1	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	40.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	642	19	661	29	0	0	0	0	0	0	19	10	0	0	0	0	0	0	30	0	0	0	0	0	1	17	12	0	0	0	0	0	0	33	0	0	0	0	0	1	22	10	0	0	0	0	0	0	32	0	0	0	0	0	1	16	15	0	0	0	0	0	0	27	0	0	0	0	0	1	12	13	0	1	0	0	0	0	28	0	0	0	0	0	0	15	12	1	0	0	0	0	0	32	0	0	0	0	1	1	13	17	0	0	0	0	0	0	145	0	0	0	0	1	0	75	66	2	1	0	0	0	0	152	0	0	0	0	0	0	84	67	0	1	0	0	0	0	164	0	1	0	0	0	0	98	62	1	2	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	672	1	0	1	0	0	0	7	2	5	655	371	284	9	4	5	0	0	0	0	0	0	672	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000167	24	2400090	00167	30	300160	BALTIMORE CITY PUBLIC SCHOOLS	DR. CARTER GODWIN WOODSON	4103961366	2501 SEABURY RD	BALTIMORE	MD	21225	1244	2501 SEABURY RD	BALTIMORE	MD	21225	1244	1	1	000	11	39.252000	-76.622400	24510	BALTIMORE CITY	2402	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	19.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	349	9	358	30	1	0	1	0	1	1	15	10	1	0	0	0	0	0	46	0	0	0	0	0	0	23	21	2	0	0	0	0	0	46	0	0	0	0	0	0	26	19	0	1	0	0	0	0	38	0	0	0	0	2	2	19	13	0	1	0	1	0	0	39	0	0	0	0	0	0	22	17	0	0	0	0	0	0	40	0	0	0	0	2	3	25	10	0	0	0	0	0	0	40	0	0	0	0	1	0	23	16	0	0	0	0	0	0	33	0	0	0	0	1	1	15	16	0	0	0	0	0	0	37	1	0	0	0	0	0	14	22	0	0	0	0	0	0	35	0	0	0	0	0	3	26	6	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	384	2	2	0	1	1	0	17	7	10	358	208	150	5	3	2	1	0	1	0	0	0	384	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000168	24	2400090	00168	30	300454	BALTIMORE CITY PUBLIC SCHOOLS	CARVER VOCATIONAL-TECHNICAL HIGH	4103960553	2201 PRESSTMAN ST	BALTIMORE	MD	21216	4106	2201 PRESSTMAN ST	BALTIMORE	MD	21216	4106	3	1	000	11	39.304500	-76.652700	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	63.00	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	4	1	1	2	2	2	738	54	792	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	267	0	0	1	1	2	0	116	144	2	1	0	0	0	0	237	0	0	0	0	1	1	109	122	4	0	0	0	0	0	211	0	0	1	0	0	1	98	110	0	1	0	0	0	0	201	1	0	0	0	0	0	86	113	0	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	916	1	1	0	3	2	1	5	3	2	898	409	489	9	6	3	0	0	0	0	0	0	916	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000169	24	2400090	00169	30	300007	BALTIMORE CITY PUBLIC SCHOOLS	CECIL ELEMENTARY	4103966385	2000 CECIL AVE	BALTIMORE	MD	21218		2000 CECIL AVE	BALTIMORE	MD	21218		1	1	000	11	39.313200	-76.605600	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	24.50	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	351	23	374	66	0	0	0	0	0	0	30	36	0	0	0	0	0	0	65	0	0	0	0	1	0	39	25	0	0	0	0	0	0	56	0	0	0	0	1	0	36	18	1	0	0	0	0	0	53	0	0	0	0	0	0	26	26	0	1	0	0	0	0	57	0	0	0	0	0	0	31	26	0	0	0	0	0	0	52	0	0	0	0	0	0	27	25	0	0	0	0	0	0	47	0	0	0	0	0	0	22	25	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	396	0	0	0	0	0	0	2	2	0	392	211	181	2	1	1	0	0	0	0	0	0	396	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000171	24	2400090	00171	30	300159	BALTIMORE CITY PUBLIC SCHOOLS	CHERRY HILL ELEMENTARY/MIDDLE	4103961392	801 BRIDGEVIEW RD	BALTIMORE	MD	21225	1413	801 BRIDGEVIEW RD	BALTIMORE	MD	21225	1413	1	1	000	11	39.248100	-76.623700	24510	BALTIMORE CITY	2402	2	2013	1	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	23.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	400	5	405	43	0	0	0	0	0	0	18	25	0	0	0	0	0	0	64	0	0	0	0	0	1	31	30	0	2	0	0	0	0	54	0	0	0	0	1	1	32	20	0	0	0	0	0	0	55	0	0	0	0	0	1	30	24	0	0	0	0	0	0	46	0	0	0	0	0	0	21	25	0	0	0	0	0	0	44	0	0	0	0	0	0	19	25	0	0	0	0	0	0	39	0	0	0	0	0	0	20	19	0	0	0	0	0	0	27	0	0	0	0	0	0	15	11	0	1	0	0	0	0	31	0	0	0	0	0	0	20	11	0	0	0	0	0	0	29	0	0	0	0	0	0	13	15	0	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	432	0	0	0	0	0	0	4	1	3	424	219	205	4	0	4	0	0	0	0	0	0	432	VIRTUALNO	NSLPWOPRO	N	N
